,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,date,year,month,day
1907,1908,Standard,15,19-09-22,09-07-23,Mexico,41,Male,Smartphone,1 Month,2022-09-19,2022,9,19
1908,1909,Standard,12,16-09-22,08-07-23,Spain,29,Male,Smart TV,1 Month,2022-09-16,2022,9,16
1909,1910,Basic,15,17-09-22,08-07-23,Italy,35,Male,Smartphone,1 Month,2022-09-17,2022,9,17
1910,1911,Premium,12,17-09-22,08-07-23,Spain,36,Female,Smart TV,1 Month,2022-09-17,2022,9,17
1911,1912,Basic,11,15-09-22,09-07-23,Spain,41,Male,Laptop,1 Month,2022-09-15,2022,9,15
1912,1913,Standard,11,14-09-22,08-07-23,United States,46,Male,Tablet,1 Month,2022-09-14,2022,9,14
1913,1914,Premium,11,14-09-22,08-07-23,Canada,46,Female,Tablet,1 Month,2022-09-14,2022,9,14
1914,1915,Basic,10,13-09-22,08-07-23,United States,42,Male,Smartphone,1 Month,2022-09-13,2022,9,13
1915,1916,Premium,13,13-08-22,08-07-23,United States,40,Male,Tablet,1 Month,2022-08-13,2022,8,13
1916,1917,Basic,14,12-08-22,08-07-23,Canada,32,Female,Tablet,1 Month,2022-12-08,2022,12,8
1917,1918,Standard,11,07-08-22,10-07-23,United Kingdom,34,Female,Smartphone,1 Month,2022-07-08,2022,7,8
1918,1919,Standard,11,07-08-22,09-07-23,Australia,27,Female,Smart TV,1 Month,2022-07-08,2022,7,8
1919,1920,Basic,11,04-08-22,08-07-23,Germany,38,Male,Laptop,1 Month,2022-04-08,2022,4,8
1920,1921,Premium,14,24-07-22,08-07-23,France,34,Female,Laptop,1 Month,2022-07-24,2022,7,24
1921,1922,Basic,13,18-07-22,10-07-23,Brazil,28,Male,Tablet,1 Month,2022-07-18,2022,7,18
1922,1923,Standard,12,17-07-22,08-07-23,Mexico,48,Male,Smartphone,1 Month,2022-07-17,2022,7,17
1923,1924,Premium,13,17-07-22,09-07-23,Spain,42,Female,Laptop,1 Month,2022-07-17,2022,7,17
1924,1925,Basic,10,14-07-22,08-07-23,Italy,37,Female,Smart TV,1 Month,2022-07-14,2022,7,14
1925,1926,Premium,11,06-07-22,10-07-23,Spain,28,Female,Tablet,1 Month,2022-06-07,2022,6,7
1926,1927,Basic,13,07-07-22,08-07-23,Spain,43,Female,Smart TV,1 Month,2022-07-07,2022,7,7
1927,1928,Standard,10,07-07-22,11-07-23,United States,44,Female,Smart TV,1 Month,2022-07-07,2022,7,7
1928,1929,Standard,12,08-07-22,07-07-23,Canada,33,Female,Smartphone,1 Month,2022-08-07,2022,8,7
1929,1930,Basic,13,07-07-22,09-07-23,United States,36,Male,Smart TV,1 Month,2022-07-07,2022,7,7
1930,1931,Premium,14,08-07-22,07-07-23,United States,27,Male,Tablet,1 Month,2022-08-07,2022,8,7
1931,1932,Basic,11,09-07-22,11-07-23,Canada,41,Male,Tablet,1 Month,2022-09-07,2022,9,7
1932,1933,Standard,14,09-07-22,07-07-23,United Kingdom,32,Male,Smart TV,1 Month,2022-09-07,2022,9,7
1933,1934,Premium,12,09-07-22,08-07-23,Australia,36,Female,Laptop,1 Month,2022-09-07,2022,9,7
1934,1935,Basic,12,12-07-22,07-07-23,Germany,36,Female,Tablet,1 Month,2022-12-07,2022,12,7
1935,1936,Premium,13,15-07-22,10-07-23,France,36,Male,Laptop,1 Month,2022-07-15,2022,7,15
1936,1937,Basic,14,16-07-22,07-07-23,Brazil,32,Male,Smart TV,1 Month,2022-07-16,2022,7,16
1937,1938,Standard,10,18-07-22,08-07-23,Mexico,45,Female,Smartphone,1 Month,2022-07-18,2022,7,18
1938,1939,Standard,11,13-08-22,09-07-23,Spain,43,Female,Tablet,1 Month,2022-08-13,2022,8,13
1939,1940,Basic,10,14-08-22,10-07-23,Italy,35,Male,Tablet,1 Month,2022-08-14,2022,8,14
1940,1941,Premium,13,16-08-22,07-07-23,Spain,29,Female,Smart TV,1 Month,2022-08-16,2022,8,16
1941,1942,Basic,14,17-08-22,08-07-23,Spain,33,Female,Smart TV,1 Month,2022-08-17,2022,8,17
1942,1943,Standard,14,25-08-22,08-07-23,United States,49,Male,Smart TV,1 Month,2022-08-25,2022,8,25
1943,1944,Premium,15,28-08-22,09-07-23,Canada,27,Male,Tablet,1 Month,2022-08-28,2022,8,28
1944,1945,Basic,14,29-08-22,07-07-23,United States,39,Female,Smart TV,1 Month,2022-08-29,2022,8,29
1945,1946,Basic,10,11-09-22,10-07-23,United States,34,Female,Smart TV,1 Month,2022-11-09,2022,11,9
1946,1947,Basic,12,12-09-22,08-07-23,Canada,39,Male,Smartphone,1 Month,2022-12-09,2022,12,9
1947,1948,Standard,11,16-09-22,09-07-23,United Kingdom,39,Female,Laptop,1 Month,2022-09-16,2022,9,16
1948,1949,Premium,15,17-09-22,09-07-23,Australia,39,Female,Smart TV,1 Month,2022-09-17,2022,9,17
1949,1950,Basic,10,21-09-22,10-07-23,Germany,40,Female,Laptop,1 Month,2022-09-21,2022,9,21
1950,1951,Basic,15,23-09-22,08-07-23,France,40,Male,Tablet,1 Month,2022-09-23,2022,9,23
1951,1952,Premium,14,27-09-22,08-07-23,Brazil,31,Male,Smartphone,1 Month,2022-09-27,2022,9,27
1952,1953,Standard,12,09-10-22,09-07-23,Mexico,47,Male,Smartphone,1 Month,2022-09-10,2022,9,10
1953,1954,Standard,11,10-10-22,11-07-23,Spain,43,Male,Laptop,1 Month,2022-10-10,2022,10,10
1954,1955,Basic,13,11-10-22,08-07-23,Italy,34,Male,Smartphone,1 Month,2022-11-10,2022,11,10
1955,1956,Premium,12,12-10-22,08-07-23,Spain,30,Female,Tablet,1 Month,2022-12-10,2022,12,10
1956,1957,Standard,15,13-10-22,09-07-23,Spain,33,Female,Smartphone,1 Month,2022-10-13,2022,10,13
1957,1958,Basic,12,19-10-22,10-07-23,United States,29,Male,Tablet,1 Month,2022-10-19,2022,10,19
1958,1959,Standard,14,21-10-22,07-07-23,Canada,35,Female,Smartphone,1 Month,2022-10-21,2022,10,21
1959,1960,Premium,13,23-10-22,08-07-23,United States,41,Female,Laptop,1 Month,2022-10-23,2022,10,23
1960,1961,Basic,14,24-10-22,10-07-23,United States,34,Female,Smartphone,1 Month,2022-10-24,2022,10,24
1961,1962,Premium,12,26-10-22,09-07-23,Canada,28,Female,Tablet,1 Month,2022-10-26,2022,10,26
1962,1963,Standard,15,27-10-22,07-07-23,United Kingdom,31,Male,Smart TV,1 Month,2022-10-27,2022,10,27
1963,1964,Basic,15,01-11-22,08-07-23,Australia,29,Male,Smart TV,1 Month,2022-01-11,2022,1,11
1964,1965,Standard,12,02-11-22,09-07-23,Germany,44,Female,Tablet,1 Month,2022-02-11,2022,2,11
1965,1966,Premium,10,04-11-22,09-07-23,France,44,Female,Tablet,1 Month,2022-04-11,2022,4,11
1966,1967,Basic,13,05-11-22,06-07-23,Brazil,29,Male,Laptop,1 Month,2022-05-11,2022,5,11
1967,1968,Standard,12,06-11-22,09-07-23,Mexico,32,Female,Tablet,1 Month,2022-06-11,2022,6,11
1968,1969,Premium,11,07-11-22,09-07-23,Spain,31,Male,Smartphone,1 Month,2022-07-11,2022,7,11
1969,1970,Basic,14,08-11-22,08-07-23,Italy,27,Male,Laptop,1 Month,2022-08-11,2022,8,11
1970,1971,Premium,13,08-11-22,06-07-23,Spain,43,Female,Laptop,1 Month,2022-08-11,2022,8,11
1971,1972,Basic,14,09-11-22,10-07-23,Spain,48,Male,Tablet,1 Month,2022-09-11,2022,9,11
1972,1973,Standard,15,09-11-22,09-07-23,United States,37,Female,Tablet,1 Month,2022-09-11,2022,9,11
1973,1974,Standard,11,05-11-22,08-07-23,Canada,42,Male,Smartphone,1 Month,2022-05-11,2022,5,11
1974,1975,Basic,11,04-11-22,07-07-23,United States,40,Male,Tablet,1 Month,2022-04-11,2022,4,11
1975,1976,Premium,13,19-10-22,09-07-23,United States,37,Female,Tablet,1 Month,2022-10-19,2022,10,19
1976,1977,Basic,12,12-10-22,09-07-23,Canada,31,Male,Smartphone,1 Month,2022-12-10,2022,12,10
1977,1978,Standard,11,03-10-22,09-07-23,United Kingdom,30,Male,Smart TV,1 Month,2022-03-10,2022,3,10
1978,1979,Premium,15,28-09-22,08-07-23,Australia,51,Female,Smartphone,1 Month,2022-09-28,2022,9,28
1979,1980,Basic,15,17-09-22,09-07-23,Germany,42,Female,Laptop,1 Month,2022-09-17,2022,9,17
1980,1981,Premium,13,16-09-22,08-07-23,France,37,Female,Smartphone,1 Month,2022-09-16,2022,9,16
1981,1982,Basic,14,15-09-22,09-07-23,Brazil,44,Female,Smartphone,1 Month,2022-09-15,2022,9,15
1982,1983,Standard,11,14-09-22,08-07-23,Mexico,37,Male,Tablet,1 Month,2022-09-14,2022,9,14
1983,1984,Standard,11,15-09-22,09-07-23,Spain,44,Male,Smartphone,1 Month,2022-09-15,2022,9,15
1984,1985,Basic,11,06-09-22,09-07-23,Italy,40,Male,Tablet,1 Month,2022-06-09,2022,6,9
1985,1986,Premium,15,28-08-22,09-07-23,Spain,27,Male,Smart TV,1 Month,2022-08-28,2022,8,28
1986,1987,Basic,12,07-08-22,08-07-23,Spain,31,Male,Smart TV,1 Month,2022-07-08,2022,7,8
1987,1988,Standard,15,07-08-22,10-07-23,United States,39,Female,Smartphone,1 Month,2022-07-08,2022,7,8
1988,1989,Premium,12,06-08-22,09-07-23,Canada,47,Female,Tablet,1 Month,2022-06-08,2022,6,8
1989,1990,Basic,15,30-07-22,09-07-23,United States,30,Male,Smart TV,1 Month,2022-07-30,2022,7,30
1990,1991,Premium,12,30-07-22,08-07-23,United States,35,Male,Laptop,1 Month,2022-07-30,2022,7,30
1991,1992,Basic,14,30-07-22,10-07-23,Canada,39,Male,Smartphone,1 Month,2022-07-30,2022,7,30
1992,1993,Standard,15,19-07-22,08-07-23,United Kingdom,29,Female,Tablet,1 Month,2022-07-19,2022,7,19
1993,1994,Standard,11,17-07-22,10-07-23,Australia,28,Male,Laptop,1 Month,2022-07-17,2022,7,17
1994,1995,Basic,11,12-07-22,08-07-23,Germany,39,Male,Tablet,1 Month,2022-12-07,2022,12,7
1995,1996,Premium,10,11-07-22,10-07-23,France,34,Male,Smart TV,1 Month,2022-11-07,2022,11,7
1996,1997,Basic,14,10-07-22,08-07-23,Brazil,47,Male,Smart TV,1 Month,2022-10-07,2022,10,7
1997,1998,Standard,14,10-07-22,11-07-23,Mexico,47,Female,Smart TV,1 Month,2022-10-07,2022,10,7
1998,1999,Premium,13,08-07-22,08-07-23,Spain,46,Male,Smart TV,1 Month,2022-08-07,2022,8,7
1999,2000,Basic,12,09-07-22,09-07-23,Italy,31,Male,Smart TV,1 Month,2022-09-07,2022,9,7
2000,2001,Premium,10,09-07-22,08-07-23,Spain,41,Female,Smart TV,1 Month,2022-09-07,2022,9,7
2001,2002,Basic,10,09-07-22,11-07-23,Spain,30,Female,Smartphone,1 Month,2022-09-07,2022,9,7
2002,2003,Standard,11,10-07-22,08-07-23,United States,41,Male,Tablet,1 Month,2022-10-07,2022,10,7
2003,2004,Standard,12,12-07-22,08-07-23,Canada,48,Female,Laptop,1 Month,2022-12-07,2022,12,7
2004,2005,Basic,10,13-07-22,09-07-23,United States,35,Female,Laptop,1 Month,2022-07-13,2022,7,13
2005,2006,Premium,13,16-07-22,10-07-23,United States,41,Female,Laptop,1 Month,2022-07-16,2022,7,16
2006,2007,Basic,10,17-07-22,07-07-23,Canada,39,Female,Smart TV,1 Month,2022-07-17,2022,7,17
2007,2008,Standard,10,26-07-22,09-07-23,United Kingdom,45,Male,Laptop,1 Month,2022-07-26,2022,7,26
2008,2009,Premium,10,31-07-22,09-07-23,Australia,41,Male,Laptop,1 Month,2022-07-31,2022,7,31
2009,2010,Basic,13,03-08-22,10-07-23,Germany,28,Male,Laptop,1 Month,2022-03-08,2022,3,8
2010,2011,Premium,10,15-08-22,07-07-23,France,28,Female,Tablet,1 Month,2022-08-15,2022,8,15
2011,2012,Basic,15,18-08-22,10-07-23,Brazil,48,Male,Smart TV,1 Month,2022-08-18,2022,8,18
2012,2013,Standard,10,27-08-22,08-07-23,Mexico,40,Female,Smart TV,1 Month,2022-08-27,2022,8,27
2013,2014,Standard,12,29-08-22,10-07-23,Spain,39,Male,Smart TV,1 Month,2022-08-29,2022,8,29
2014,2015,Basic,12,05-09-22,07-07-23,Italy,27,Male,Smartphone,1 Month,2022-05-09,2022,5,9
2015,2016,Premium,10,06-09-22,11-07-23,Spain,32,Female,Smart TV,1 Month,2022-06-09,2022,6,9
2016,2017,Basic,10,14-09-22,08-07-23,Spain,38,Male,Laptop,1 Month,2022-09-14,2022,9,14
2017,2018,Standard,10,16-09-22,09-07-23,United States,41,Female,Laptop,1 Month,2022-09-16,2022,9,16
2018,2019,Premium,10,18-09-22,10-07-23,Canada,32,Female,Laptop,1 Month,2022-09-18,2022,9,18
2019,2020,Basic,12,23-09-22,11-07-23,United States,37,Male,Tablet,1 Month,2022-09-23,2022,9,23
2020,2021,Basic,12,25-09-22,08-07-23,United States,50,Female,Laptop,1 Month,2022-09-25,2022,9,25
2021,2022,Basic,10,06-10-22,09-07-23,Canada,48,Female,Laptop,1 Month,2022-06-10,2022,6,10
2022,2023,Standard,11,09-10-22,10-07-23,United Kingdom,37,Male,Tablet,1 Month,2022-09-10,2022,9,10
2023,2024,Premium,13,11-10-22,11-07-23,Australia,46,Female,Laptop,1 Month,2022-11-10,2022,11,10
2024,2025,Basic,13,12-10-22,08-07-23,Germany,46,Male,Laptop,1 Month,2022-12-10,2022,12,10
2025,2026,Basic,15,13-10-22,09-07-23,France,39,Male,Smart TV,1 Month,2022-10-13,2022,10,13
2026,2027,Premium,13,17-10-22,10-07-23,Brazil,42,Female,Smart TV,1 Month,2022-10-17,2022,10,17
2027,2028,Standard,11,19-10-22,10-07-23,Mexico,41,Female,Smartphone,1 Month,2022-10-19,2022,10,19
2028,2029,Standard,10,21-10-22,07-07-23,Spain,28,Male,Smart TV,1 Month,2022-10-21,2022,10,21
2029,2030,Basic,14,23-10-22,09-07-23,Italy,43,Male,Tablet,1 Month,2022-10-23,2022,10,23
2030,2031,Premium,14,25-10-22,10-07-23,Spain,45,Female,Smart TV,1 Month,2022-10-25,2022,10,25
2031,2032,Standard,10,27-10-22,09-07-23,Spain,45,Male,Smart TV,1 Month,2022-10-27,2022,10,27
2032,2033,Basic,13,31-10-22,07-07-23,United States,48,Male,Smartphone,1 Month,2022-10-31,2022,10,31
2033,2034,Standard,12,02-11-22,09-07-23,Canada,30,Male,Laptop,1 Month,2022-02-11,2022,2,11
2034,2035,Premium,11,04-11-22,10-07-23,United States,51,Female,Smart TV,1 Month,2022-04-11,2022,4,11
2035,2036,Basic,12,05-11-22,09-07-23,United States,48,Female,Smartphone,1 Month,2022-05-11,2022,5,11
2036,2037,Premium,13,06-11-22,07-07-23,Canada,41,Female,Smart TV,1 Month,2022-06-11,2022,6,11
2037,2038,Standard,11,07-11-22,10-07-23,United Kingdom,37,Female,Smartphone,1 Month,2022-07-11,2022,7,11
2038,2039,Basic,11,08-11-22,09-07-23,Australia,43,Male,Laptop,1 Month,2022-08-11,2022,8,11
2039,2040,Standard,15,08-11-22,08-07-23,Germany,51,Male,Laptop,1 Month,2022-08-11,2022,8,11
2040,2041,Premium,10,09-11-22,07-07-23,France,34,Female,Smartphone,1 Month,2022-09-11,2022,9,11
2041,2042,Basic,10,09-11-22,10-07-23,Brazil,35,Female,Smartphone,1 Month,2022-09-11,2022,9,11
2042,2043,Standard,12,05-11-22,09-07-23,Mexico,45,Female,Smart TV,1 Month,2022-05-11,2022,5,11
2043,2044,Premium,12,05-11-22,10-07-23,Spain,31,Male,Smart TV,1 Month,2022-05-11,2022,5,11
2044,2045,Basic,15,02-11-22,08-07-23,Italy,50,Female,Laptop,1 Month,2022-02-11,2022,2,11
2045,2046,Premium,12,30-10-22,09-07-23,Spain,41,Male,Smartphone,1 Month,2022-10-30,2022,10,30
2046,2047,Basic,11,30-10-22,09-07-23,Spain,42,Female,Laptop,1 Month,2022-10-30,2022,10,30
2047,2048,Standard,11,24-10-22,09-07-23,United States,41,Male,Tablet,1 Month,2022-10-24,2022,10,24
2048,2049,Standard,14,08-10-22,08-07-23,Canada,34,Male,Tablet,1 Month,2022-08-10,2022,8,10
2049,2050,Basic,13,04-10-22,09-07-23,United States,35,Female,Smartphone,1 Month,2022-04-10,2022,4,10
2050,2051,Premium,10,28-09-22,09-07-23,United States,48,Male,Smartphone,1 Month,2022-09-28,2022,9,28
2051,2052,Basic,11,22-09-22,09-07-23,Canada,39,Female,Smart TV,1 Month,2022-09-22,2022,9,22
2052,2053,Standard,14,19-09-22,09-07-23,United Kingdom,37,Female,Laptop,1 Month,2022-09-19,2022,9,19
2053,2054,Premium,10,13-09-22,09-07-23,Australia,31,Male,Tablet,1 Month,2022-09-13,2022,9,13
2054,2055,Basic,14,05-09-22,09-07-23,Germany,29,Female,Laptop,1 Month,2022-05-09,2022,5,9
2055,2056,Premium,10,20-08-22,09-07-23,France,36,Male,Tablet,1 Month,2022-08-20,2022,8,20
2056,2057,Basic,10,10-08-22,08-07-23,Brazil,32,Male,Smartphone,1 Month,2022-10-08,2022,10,8
2057,2058,Standard,10,10-08-22,11-07-23,Mexico,31,Female,Smartphone,1 Month,2022-10-08,2022,10,8
2058,2059,Standard,14,06-08-22,09-07-23,Spain,31,Male,Laptop,1 Month,2022-06-08,2022,6,8
2059,2060,Basic,12,03-08-22,10-07-23,Italy,29,Male,Smart TV,1 Month,2022-03-08,2022,3,8
2060,2061,Premium,10,01-08-22,09-07-23,Spain,48,Male,Smart TV,1 Month,2022-01-08,2022,1,8
2061,2062,Basic,14,28-07-22,10-07-23,Spain,46,Male,Tablet,1 Month,2022-07-28,2022,7,28
2062,2063,Standard,15,22-07-22,09-07-23,United States,35,Female,Smartphone,1 Month,2022-07-22,2022,7,22
2063,2064,Premium,11,22-07-22,11-07-23,Canada,37,Female,Tablet,1 Month,2022-07-22,2022,7,22
2064,2065,Basic,12,20-07-22,09-07-23,United States,45,Female,Tablet,1 Month,2022-07-20,2022,7,20
2065,2066,Premium,15,12-07-22,10-07-23,United States,48,Female,Laptop,1 Month,2022-12-07,2022,12,7
2066,2067,Basic,10,12-07-22,09-07-23,Canada,44,Female,Laptop,1 Month,2022-12-07,2022,12,7
2067,2068,Standard,14,10-07-22,11-07-23,United Kingdom,47,Female,Laptop,1 Month,2022-10-07,2022,10,7
2068,2069,Standard,12,11-07-22,08-07-23,Australia,35,Male,Smart TV,1 Month,2022-11-07,2022,11,7
2069,2070,Basic,10,11-07-22,09-07-23,Germany,35,Female,Smartphone,1 Month,2022-11-07,2022,11,7
2070,2071,Premium,11,09-07-22,08-07-23,France,35,Male,Smartphone,1 Month,2022-09-07,2022,9,7
2071,2072,Basic,15,10-07-22,11-07-23,Brazil,49,Female,Laptop,1 Month,2022-10-07,2022,10,7
2072,2073,Standard,11,12-07-22,08-07-23,Mexico,50,Female,Tablet,1 Month,2022-12-07,2022,12,7
2073,2074,Premium,14,13-07-22,09-07-23,Spain,44,Male,Smartphone,1 Month,2022-07-13,2022,7,13
2074,2075,Basic,14,15-07-22,09-07-23,Italy,47,Female,Tablet,1 Month,2022-07-15,2022,7,15
2075,2076,Premium,15,16-07-22,11-07-23,Spain,46,Female,Laptop,1 Month,2022-07-16,2022,7,16
2076,2077,Basic,11,19-07-22,08-07-23,Spain,39,Female,Laptop,1 Month,2022-07-19,2022,7,19
2077,2078,Standard,15,23-07-22,10-07-23,United States,34,Male,Laptop,1 Month,2022-07-23,2022,7,23
2078,2079,Standard,10,28-07-22,09-07-23,Canada,31,Female,Smart TV,1 Month,2022-07-28,2022,7,28
2079,2080,Basic,10,14-08-22,11-07-23,United States,46,Female,Laptop,1 Month,2022-08-14,2022,8,14
2080,2081,Premium,15,18-08-22,08-07-23,United States,30,Male,Smart TV,1 Month,2022-08-18,2022,8,18
2081,2082,Basic,12,23-08-22,12-07-23,Canada,29,Male,Tablet,1 Month,2022-08-23,2022,8,23
2082,2083,Standard,12,27-08-22,09-07-23,United Kingdom,42,Male,Tablet,1 Month,2022-08-27,2022,8,27
2083,2084,Premium,13,01-09-22,10-07-23,Australia,27,Female,Smartphone,1 Month,2022-01-09,2022,1,9
2084,2085,Basic,15,02-09-22,09-07-23,Germany,33,Male,Laptop,1 Month,2022-02-09,2022,2,9
2085,2086,Premium,13,04-09-22,12-07-23,France,45,Female,Smart TV,1 Month,2022-04-09,2022,4,9
2086,2087,Basic,13,11-09-22,09-07-23,Brazil,50,Male,Tablet,1 Month,2022-11-09,2022,11,9
2087,2088,Standard,10,16-09-22,09-07-23,Mexico,42,Female,Tablet,1 Month,2022-09-16,2022,9,16
2088,2089,Standard,10,19-09-22,11-07-23,Spain,29,Male,Tablet,1 Month,2022-09-19,2022,9,19
2089,2090,Basic,12,20-09-22,12-07-23,Italy,31,Female,Tablet,1 Month,2022-09-20,2022,9,20
2090,2091,Premium,13,05-10-22,09-07-23,Spain,42,Female,Smartphone,1 Month,2022-05-10,2022,5,10
2091,2092,Basic,10,07-10-22,09-07-23,Spain,44,Female,Laptop,1 Month,2022-07-10,2022,7,10
2092,2093,Standard,10,10-10-22,11-07-23,United States,34,Male,Smart TV,1 Month,2022-10-10,2022,10,10
2093,2094,Premium,13,12-10-22,11-07-23,Canada,40,Female,Smart TV,1 Month,2022-12-10,2022,12,10
2094,2095,Basic,10,13-10-22,08-07-23,United States,38,Male,Smart TV,1 Month,2022-10-13,2022,10,13
2095,2096,Basic,15,15-10-22,09-07-23,United States,42,Female,Tablet,1 Month,2022-10-15,2022,10,15
2096,2097,Basic,10,17-10-22,11-07-23,Canada,47,Male,Tablet,1 Month,2022-10-17,2022,10,17
2097,2098,Standard,15,18-10-22,10-07-23,United Kingdom,29,Female,Tablet,1 Month,2022-10-18,2022,10,18
2098,2099,Premium,11,20-10-22,08-07-23,Australia,29,Male,Laptop,1 Month,2022-10-20,2022,10,20
2099,2100,Basic,14,22-10-22,10-07-23,Germany,44,Female,Smart TV,1 Month,2022-10-22,2022,10,22
2100,2101,Basic,12,25-10-22,11-07-23,France,31,Male,Tablet,1 Month,2022-10-25,2022,10,25
2101,2102,Premium,14,27-10-22,09-07-23,Brazil,48,Female,Smartphone,1 Month,2022-10-27,2022,10,27
2102,2103,Standard,14,01-11-22,07-07-23,Mexico,32,Female,Laptop,1 Month,2022-01-11,2022,1,11
2103,2104,Standard,13,02-11-22,11-07-23,Spain,28,Female,Tablet,1 Month,2022-02-11,2022,2,11
2104,2105,Basic,11,04-11-22,10-07-23,Italy,36,Female,Smartphone,1 Month,2022-04-11,2022,4,11
2105,2106,Premium,10,06-11-22,09-07-23,Spain,28,Female,Smartphone,1 Month,2022-06-11,2022,6,11
2106,2107,Standard,14,07-11-22,07-07-23,Spain,32,Female,Smart TV,1 Month,2022-07-11,2022,7,11
2107,2108,Basic,15,08-11-22,10-07-23,United States,50,Female,Smartphone,1 Month,2022-08-11,2022,8,11
2108,2109,Standard,12,09-11-22,10-07-23,Canada,44,Male,Tablet,1 Month,2022-09-11,2022,9,11
2109,2110,Premium,14,10-11-22,10-07-23,United States,44,Female,Smartphone,1 Month,2022-10-11,2022,10,11
2110,2111,Basic,14,09-11-22,09-07-23,United States,47,Male,Laptop,1 Month,2022-09-11,2022,9,11
2111,2112,Premium,15,09-11-22,10-07-23,Canada,39,Female,Smart TV,1 Month,2022-09-11,2022,9,11
2112,2113,Standard,11,07-11-22,10-07-23,United Kingdom,44,Female,Tablet,1 Month,2022-07-11,2022,7,11
2113,2114,Basic,12,03-11-22,10-07-23,Australia,46,Female,Tablet,1 Month,2022-03-11,2022,3,11
2114,2115,Standard,10,04-11-22,08-07-23,Germany,31,Female,Laptop,1 Month,2022-04-11,2022,4,11
2115,2116,Premium,12,01-11-22,10-07-23,France,33,Female,Tablet,1 Month,2022-01-11,2022,1,11
2116,2117,Basic,13,27-10-22,09-07-23,Brazil,27,Male,Laptop,1 Month,2022-10-27,2022,10,27
2117,2118,Standard,10,23-10-22,10-07-23,Mexico,34,Male,Smart TV,1 Month,2022-10-23,2022,10,23
2118,2119,Premium,14,14-10-22,09-07-23,Spain,48,Male,Laptop,1 Month,2022-10-14,2022,10,14
2119,2120,Basic,14,28-09-22,10-07-23,Italy,39,Female,Smart TV,1 Month,2022-09-28,2022,9,28
2120,2121,Premium,14,25-09-22,09-07-23,Spain,39,Male,Laptop,1 Month,2022-09-25,2022,9,25
2121,2122,Basic,11,23-09-22,10-07-23,Spain,48,Female,Smart TV,1 Month,2022-09-23,2022,9,23
2122,2123,Standard,12,23-09-22,09-07-23,United States,37,Female,Tablet,1 Month,2022-09-23,2022,9,23
2123,2124,Standard,14,14-09-22,11-07-23,Canada,40,Male,Laptop,1 Month,2022-09-14,2022,9,14
2124,2125,Basic,14,05-09-22,09-07-23,United States,41,Female,Smartphone,1 Month,2022-05-09,2022,5,9
2125,2126,Premium,12,13-08-22,09-07-23,United States,35,Female,Smartphone,1 Month,2022-08-13,2022,8,13
2126,2127,Basic,15,12-08-22,09-07-23,Canada,46,Male,Smartphone,1 Month,2022-12-08,2022,12,8
2127,2128,Standard,10,10-08-22,11-07-23,United Kingdom,28,Female,Tablet,1 Month,2022-10-08,2022,10,8
2128,2129,Premium,14,05-08-22,09-07-23,Australia,29,Female,Laptop,1 Month,2022-05-08,2022,5,8
2129,2130,Basic,10,04-08-22,12-07-23,Germany,46,Female,Tablet,1 Month,2022-04-08,2022,4,8
2130,2131,Premium,11,28-07-22,09-07-23,France,35,Male,Laptop,1 Month,2022-07-28,2022,7,28
2131,2132,Basic,12,24-07-22,11-07-23,Brazil,27,Male,Smart TV,1 Month,2022-07-24,2022,7,24
2132,2133,Standard,11,22-07-22,09-07-23,Mexico,38,Male,Laptop,1 Month,2022-07-22,2022,7,22
2133,2134,Standard,13,22-07-22,12-07-23,Spain,43,Male,Smart TV,1 Month,2022-07-22,2022,7,22
2134,2135,Basic,15,19-07-22,09-07-23,Italy,31,Female,Smartphone,1 Month,2022-07-19,2022,7,19
2135,2136,Premium,13,17-07-22,10-07-23,Spain,29,Female,Tablet,1 Month,2022-07-17,2022,7,17
2136,2137,Basic,10,16-07-22,09-07-23,Spain,34,Female,Tablet,1 Month,2022-07-16,2022,7,16
2137,2138,Standard,11,12-07-22,12-07-23,United States,39,Male,Smartphone,1 Month,2022-12-07,2022,12,7
2138,2139,Premium,14,12-07-22,08-07-23,Canada,34,Female,Smartphone,1 Month,2022-12-07,2022,12,7
2139,2140,Basic,14,13-07-22,10-07-23,United States,51,Male,Tablet,1 Month,2022-07-13,2022,7,13
2140,2141,Premium,14,13-07-22,09-07-23,United States,47,Female,Tablet,1 Month,2022-07-13,2022,7,13
2141,2142,Basic,12,13-07-22,11-07-23,Canada,46,Male,Smartphone,1 Month,2022-07-13,2022,7,13
2142,2143,Standard,12,14-07-22,08-07-23,United Kingdom,46,Female,Smartphone,1 Month,2022-07-14,2022,7,14
2143,2144,Standard,14,15-07-22,10-07-23,Australia,47,Female,Smartphone,1 Month,2022-07-15,2022,7,15
2144,2145,Basic,14,16-07-22,09-07-23,Germany,40,Female,Smart TV,1 Month,2022-07-16,2022,7,16
2145,2146,Premium,12,18-07-22,11-07-23,France,41,Female,Tablet,1 Month,2022-07-18,2022,7,18
2146,2147,Basic,12,23-07-22,09-07-23,Brazil,30,Female,Smartphone,1 Month,2022-07-23,2022,7,23
2147,2148,Standard,12,25-07-22,11-07-23,Mexico,31,Female,Tablet,1 Month,2022-07-25,2022,7,25
2148,2149,Premium,14,30-07-22,09-07-23,Spain,42,Male,Smart TV,1 Month,2022-07-30,2022,7,30
